ID,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,nufnu_5keV(erg.s-1.cm-2),nufnu_error_5keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2)
1284,01:11:29.036,+00:33:09.585,2.88e+20,0.8,-999/-999,4.35267e-14,1.11646e-14,4.20007e-14,1.4096200000000002e-14,-999.0,4.04195e-14,1.64093e-14,-999.0,6.56883e-14,-3.92998e-11,7.12386e-11
1285,01:11:29.915,+00:34:30.990,2.87e+20,0.643,+0.24/-0.18,2.03582e-13,2.62444e-14,1.05723e-13,2.06188e-14,-999.0,1.0656400000000001e-13,2.63731e-14,-999.0,1.93934e-13,4.48792e-14,-999.0
1286,01:17:41.022,+00:20:21.450,3.23e+20,0.8,-999/-999,7.396460000000001e-14,2.94063e-14,8.05325e-14,3.87244e-14,-999.0,5.68159e-14,3.9339599999999996e-14,-999.0,0.0,-1.02334e-10,5.93626e-11
1287,01:17:58.819,+00:20:16.642,3.24e+20,0.5660000000000001,+0.29/-0.21,6.93931e-13,1.0618199999999999e-13,1.38058e-13,5.06333e-14,-999.0,5.84566e-13,1.28902e-13,-999.0,6.56964e-13,1.71131e-13,-999.0
1288,03:01:40.753,+01:15:49.279,6.56e+20,0.8,-999/-999,1.7867e-13,4.96306e-14,4.7901400000000003e-14,3.4664999999999997e-14,-999.0,2.2134499999999998e-13,8.25868e-14,-999.0,1.61682e-13,8.40658e-14,-999.0
1289,03:01:44.294,+01:15:33.002,6.56e+20,1.08,+0.48/-0.30,2.2444699999999998e-13,4.48894e-14,2.30437e-13,7.68125e-14,-999.0,2.83446e-13,8.91068e-14,-999.0,2.2372800000000003e-13,9.324500000000001e-14,-999.0
1290,03:01:23.516,+01:18:31.595,6.58e+20,0.8,-999/-999,1.71154e-13,4.79472e-14,6.434e-14,4.05342e-14,-999.0,7.421799999999999e-14,4.67573e-14,-999.0,3.2511e-13,1.17621e-13,-999.0
1291,03:01:10.550,+01:13:21.098,6.56e+20,0.8,-999/-999,9.86109e-14,3.93622e-14,3.0845099999999995e-14,2.9910200000000004e-14,-999.0,1.06925e-13,6.095689999999999e-14,-999.0,1.0412e-13,7.12201e-14,-999.0
1292,03:01:46.479,+01:09:35.308,6.59e+20,0.8,-999/-999,8.4835e-14,3.5968800000000005e-14,1.59447e-13,6.760319999999999e-14,-999.0,9.193139999999999e-14,-7.78652e-11,8.15395e-11,8.94908e-14,-1.1372e-10,1.19086e-10
1300,00:56:24.480,-01:16:38.317,3.54e+20,0.8,-999/-999,9.718400000000001e-14,2.34555e-14,2.47429e-14,1.55274e-14,-999.0,1.1978e-13,4.0272699999999995e-14,-999.0,1.0314100000000001e-13,4.60196e-14,-999.0
1301,00:56:19.445,-01:14:28.024,3.51e+20,0.8,-999/-999,7.966710000000001e-14,2.1869400000000003e-14,3.5915600000000003e-14,1.92798e-14,-999.0,3.31834e-14,2.17108e-14,-999.0,1.50064e-13,5.5397400000000004e-14,-999.0
1302,00:56:19.360,-01:14:57.794,3.52e+20,0.8,-999/-999,8.56617e-14,2.1876400000000002e-14,2.36074e-14,1.4243e-14,-999.0,9.809760000000001e-14,3.44469e-14,-999.0,9.8552e-14,4.24793e-14,-999.0
1303,00:56:23.004,-01:13:39.516,3.51e+20,0.8,-999/-999,7.462150000000001e-14,2.1869400000000003e-14,2.7420799999999996e-14,1.7518900000000003e-14,-999.0,5.700549999999999e-14,3.00594e-14,-999.0,1.14571e-13,5.2279599999999995e-14,-999.0
1304,00:56:15.174,-01:15:29.549,3.52e+20,0.8,-999/-999,7.5958e-14,2.1876400000000002e-14,5.0233e-14,2.3514400000000002e-14,-999.0,6.957380000000001e-14,3.2568e-14,-999.0,5.2431600000000006e-14,3.45229e-14,-999.0
1305,00:56:16.418,-01:14:05.418,3.51e+20,0.20199999999999999,+0.46/-0.29,2.22252e-13,4.97904e-14,1.22763e-14,1.02787e-14,-999.0,1.2308299999999998e-13,4.10773e-14,-999.0,2.0337e-13,6.78722e-14,-999.0
1306,00:56:13.351,-01:16:01.372,3.52e+20,0.8,-999/-999,6.975449999999999e-14,2.03138e-14,5.126659999999999e-14,2.3033799999999998e-14,-999.0,5.3253999999999993e-14,2.7582599999999997e-14,-999.0,5.35105e-14,3.4059e-14,-999.0
1307,00:56:13.359,-01:14:55.309,3.51e+20,0.8,-999/-999,8.621230000000001e-14,2.1869400000000003e-14,7.12374e-14,2.58716e-14,-999.0,7.40392e-14,3.12153e-14,-999.0,3.72031e-14,2.7304900000000002e-14,-999.0
1308,00:56:13.261,-01:14:33.798,3.51e+20,0.8,-999/-999,5.4751599999999996e-14,1.87452e-14,2.5845799999999997e-14,1.6444799999999998e-14,-999.0,7.167739999999999e-14,3.23711e-14,-999.0,2.70029e-14,2.43975e-14,-999.0
1309,00:56:17.002,-01:13:14.745,3.5e+20,0.8,-999/-999,9.927089999999999e-14,2.3424000000000002e-14,5.96519e-14,2.3736900000000004e-14,-999.0,6.20443e-14,2.8624799999999996e-14,-999.0,1.2470899999999998e-13,4.962480000000001e-14,-999.0
1310,00:56:12.160,-01:16:37.851,3.52e+20,0.8,-999/-999,5.48316e-14,1.87512e-14,3.40054e-14,1.83671e-14,-999.0,6.27739e-14,2.94007e-14,-999.0,2.36644e-14,2.19112e-14,-999.0
1311,00:56:10.443,-01:15:25.069,3.51e+20,0.8,-999/-999,5.2111699999999995e-14,1.87452e-14,3.23008e-14,-3.09582e-11,3.41599e-11,1.19379e-13,4.2942000000000004e-14,-999.0,2.24988e-14,-6.46753e-11,7.13639e-11
1312,00:56:05.626,-01:15:40.258,3.51e+20,0.8,-999/-999,5.73134e-14,1.87452e-14,5.92053e-14,2.55153e-14,-999.0,1.31295e-13,-4.29062e-11,2.95942e-11,7.422280000000001e-14,4.18852e-14,-999.0
1313,00:56:04.352,-01:15:18.637,3.51e+20,0.8,-999/-999,5.437669999999999e-14,1.87452e-14,3.59673e-14,1.9569e-14,-999.0,3.73595e-14,2.48598e-14,-999.0,5.63144e-14,3.74728e-14,-999.0
1314,00:56:25.869,-01:21:22.204,3.57e+20,0.8,-999/-999,5.1808100000000003e-14,1.87824e-14,4.29274e-14,2.28254e-14,-999.0,3.55603e-14,-4.29374e-11,3.94279e-11,8.92806e-14,4.74725e-14,-999.0
1315,00:56:03.046,-01:14:21.755,3.5e+20,0.8,-999/-999,5.856e-14,2.0300799999999997e-14,2.76329e-14,1.82387e-14,-999.0,9.58573e-14,4.0718800000000004e-14,-999.0,1.01138e-13,-7.00681e-11,5.09571e-11
1332,03:52:50.401,-00:43:30.638,1.13e+21,0.872,+0.04/-0.04,4.05927e-13,8.63674e-15,2.58741e-13,1.0882700000000001e-14,-999.0,3.82512e-13,1.2388899999999999e-14,-999.0,3.9650500000000004e-13,1.5066399999999997e-14,-999.0
1333,03:52:55.733,-00:44:28.750,1.14e+21,1.2670000000000001,+0.23/-0.18,1.4097999999999998e-14,1.48848e-15,3.37969e-14,4.85242e-15,-999.0,1.3232900000000001e-14,2.64432e-15,-999.0,1.4291299999999998e-14,3.0933499999999997e-15,-999.0
1337,03:52:59.238,-00:43:38.216,1.14e+21,1.139,+0.04/-0.03,3.24163e-13,6.442829999999999e-15,3.82238e-13,1.3634799999999998e-14,-999.0,4.2794099999999996e-13,1.28764e-14,-999.0,3.2422800000000003e-13,1.26381e-14,-999.0
1335,03:52:57.283,-00:42:36.145,1.14e+21,0.777,+0.34/-0.24,1.3599600000000001e-14,2.17151e-15,1.1702799999999999e-14,2.9843000000000004e-15,-999.0,7.069039999999999e-15,2.19978e-15,-999.0,1.31648e-14,3.5758200000000006e-15,-999.0
1338,03:53:00.115,-00:44:16.640,1.14e+21,0.84,+0.14/-0.11,4.6713999999999997e-14,3.4861199999999995e-15,2.48105e-14,3.82203e-15,-999.0,4.478869999999999e-14,4.73336e-15,-999.0,4.54389e-14,5.59813e-15,-999.0
1339,03:53:02.399,-00:44:31.530,1.15e+21,1.23,+0.42/-0.28,6.928740000000001e-15,1.2338699999999999e-15,7.247459999999999e-15,2.59194e-15,-999.0,1.24134e-14,2.92215e-15,-999.0,7.00392e-15,2.50484e-15,-999.0
1341,03:52:39.055,-00:46:54.859,1.12e+21,1.01,+0.25/-0.19,1.60898e-14,1.92959e-15,1.6622099999999997e-14,3.4370800000000002e-15,-999.0,1.5919200000000002e-14,3.09984e-15,-999.0,1.59553e-14,3.5567300000000005e-15,-999.0
1342,03:53:01.707,-00:43:52.658,1.15e+21,1.024,+0.11/-0.10,5.750840000000001e-14,3.37939e-15,5.3524699999999995e-14,5.8604399999999994e-15,-999.0,6.43626e-14,5.92244e-15,-999.0,5.70121e-14,6.39397e-15,-999.0
1343,03:53:02.908,-00:43:08.598,1.15e+21,1.521,+0.40/-0.27,5.18307e-15,8.158810000000001e-16,1.54691e-14,3.65622e-15,-999.0,1.06196e-14,2.51002e-15,-999.0,5.38254e-15,1.9644300000000002e-15,-999.0
1344,03:52:32.140,-00:44:47.828,1.11e+21,0.519,+0.24/-0.19,2.97807e-14,3.63496e-15,1.16326e-14,2.8600200000000003e-15,-999.0,1.47717e-14,3.2400399999999997e-15,-999.0,2.8129000000000002e-14,5.4568199999999994e-15,-999.0
1345,03:52:50.017,-00:39:18.261,1.12e+21,0.491,+0.28/-0.21,2.3066299999999997e-14,3.21072e-15,6.0289499999999995e-15,2.03575e-15,-999.0,1.35548e-14,3.07354e-15,-999.0,2.17362e-14,4.70736e-15,-999.0
1346,03:53:06.293,-00:43:00.716,1.15e+21,0.8,-999/-999,7.43282e-15,1.7339400000000001e-15,6.05591e-15,2.3924600000000002e-15,-999.0,4.33262e-15,1.90525e-15,-999.0,7.52159e-15,2.97149e-15,-999.0
1347,03:53:08.399,-00:42:43.092,1.15e+21,1.165,+0.37/-0.25,8.59982e-15,1.3464e-15,1.22887e-14,3.2910200000000004e-15,-999.0,1.0535500000000001e-14,2.5659199999999997e-15,-999.0,8.634430000000001e-15,2.76439e-15,-999.0
1348,03:52:27.669,-00:42:09.640,1.1e+21,0.324,+0.28/-0.21,2.83976e-14,4.073810000000001e-15,7.89397e-15,2.29939e-15,-999.0,1.0441700000000001e-14,2.76711e-15,-999.0,2.6283099999999997e-14,5.27916e-15,-999.0
1349,03:52:29.513,-00:46:23.248,1.11e+21,0.8,-999/-999,7.996099999999999e-15,1.81469e-15,3.4243899999999996e-15,1.7592099999999998e-15,-999.0,8.58187e-15,2.55578e-15,-999.0,6.52884e-15,2.7551100000000003e-15,-999.0
1350,03:53:10.036,-00:46:13.558,1.16e+21,0.6759999999999999,+0.22/-0.17,2.6208799999999998e-14,2.88496e-15,1.1372799999999999e-14,2.65493e-15,-999.0,1.85782e-14,3.26965e-15,-999.0,2.5120400000000002e-14,4.49574e-15,-999.0
1351,03:52:24.529,-00:42:22.064,1.1e+21,1.444,+0.48/-0.30,5.34556e-15,9.79788e-16,8.34507e-15,2.98862e-15,-999.0,1.36101e-14,3.13122e-15,-999.0,5.49819e-15,2.2772400000000003e-15,-999.0
1352,03:52:24.651,-00:44:52.922,1.1e+21,1.081,+0.38/-0.26,9.679449999999999e-15,1.61796e-15,1.77421e-14,4.17024e-15,-999.0,5.4881e-15,2.03511e-15,-999.0,9.64867e-15,3.10028e-15,-999.0
1353,03:52:45.533,-00:37:26.101,1.11e+21,1.072,+0.23/-0.18,1.75613e-14,1.91478e-15,2.6413599999999997e-14,4.340870000000001e-15,-999.0,1.41803e-14,2.93064e-15,-999.0,1.74772e-14,3.72749e-15,-999.0
1354,03:53:04.149,-00:49:04.972,1.16e+21,0.589,+0.16/-0.14,4.78898e-14,4.14103e-15,1.58436e-14,3.0719100000000003e-15,-999.0,3.16196e-14,4.29052e-15,-999.0,4.5573800000000005e-14,6.18398e-15,-999.0
1355,03:52:25.449,-00:39:29.101,1.09e+21,0.52,+0.19/-0.16,4.28043e-14,4.13568e-15,8.978e-15,2.36979e-15,-999.0,2.9120299999999996e-14,4.3789900000000006e-15,-999.0,4.04975e-14,6.42818e-15,-999.0
1356,03:52:20.384,-00:45:40.224,1.1e+21,0.094,+0.32/-0.24,2.92345e-14,4.588800000000001e-15,3.5216900000000002e-15,1.5049099999999998e-15,-999.0,9.92791e-15,2.79916e-15,-999.0,2.6471600000000002e-14,5.8040700000000005e-15,-999.0
1357,03:52:58.861,-00:50:33.663,1.15e+21,0.522,+0.28/-0.21,1.8333900000000004e-14,2.86671e-15,3.86055e-15,-4.42183e-12,1.15354e-11,1.47119e-14,3.1119e-15,-999.0,1.9672799999999997e-14,4.53965e-15,-999.0
1358,03:53:07.956,-00:38:07.100,1.14e+21,0.8809999999999999,+0.29/-0.22,1.52207e-14,2.09724e-15,1.09292e-14,2.87859e-15,-999.0,1.3597e-14,3.03045e-15,-999.0,1.48875e-14,3.6588299999999995e-15,-999.0
1363,03:53:21.315,-00:43:28.213,1.17e+21,0.5770000000000001,+0.19/-0.15,3.7659600000000003e-14,3.7066499999999996e-15,1.97347e-14,3.51055e-15,-999.0,1.7155099999999998e-14,3.2136899999999996e-15,-999.0,3.57524e-14,5.60512e-15,-999.0
1364,03:52:15.457,-00:43:23.125,1.09e+21,1.278,+0.10/-0.09,6.307430000000001e-14,2.99077e-15,1.3632999999999999e-13,9.24249e-15,-999.0,7.333010000000001e-14,6.1177199999999995e-15,-999.0,6.41038e-14,6.4388099999999994e-15,-999.0
1361,03:52:36.770,-00:51:07.010,1.13e+21,1.5230000000000001,+0.32/-0.23,8.12881e-15,1.02803e-15,2.78962e-14,5.06601e-15,-999.0,1.4254e-14,3.04554e-15,-999.0,8.442319999999999e-15,2.58066e-15,-999.0
1362,03:52:22.377,-00:48:15.365,1.1e+21,1.314,+0.41/-0.28,6.6866200000000006e-15,1.08214e-15,1.1977e-14,3.32958e-15,-999.0,1.09042e-14,2.74496e-15,-999.0,6.8183e-15,2.43839e-15,-999.0
1365,03:53:11.060,-00:37:15.409,1.15e+21,0.8,-999/-999,7.95878e-15,1.83027e-15,2.8674299999999997e-15,1.69891e-15,-999.0,5.13074e-15,2.14154e-15,-999.0,1.1875e-14,3.80558e-15,-999.0
1366,03:52:58.429,-00:52:00.847,1.15e+21,0.565,+0.07/-0.06,1.8535899999999998e-13,7.480199999999999e-15,7.52926e-14,6.12135e-15,-999.0,1.0207599999999999e-13,7.11812e-15,-999.0,1.75647e-13,1.0854899999999999e-14,-999.0
1367,03:53:04.900,-00:35:54.830,1.14e+21,0.8,-999/-999,1.55626e-14,2.3070000000000002e-15,2.2283099999999998e-14,4.1418399999999995e-15,-999.0,1.0595e-14,2.7280899999999997e-15,-999.0,1.63736e-15,1.24195e-15,-999.0
1368,03:52:50.390,-00:34:44.621,1.12e+21,0.359,+0.45/-0.29,1.5870600000000002e-14,3.3463099999999997e-15,2.60516e-15,1.51044e-15,-999.0,8.41472e-15,2.81042e-15,-999.0,1.4733e-14,4.43683e-15,-999.0
1369,03:53:16.260,-00:37:46.406,1.15e+21,0.465,+0.44/-0.28,1.52898e-14,3.03534e-15,5.4677e-15,2.2293199999999997e-15,-999.0,6.9657600000000006e-15,2.53655e-15,-999.0,1.4350799999999998e-14,4.34136e-15,-999.0
1370,03:52:17.047,-00:39:19.518,1.08e+21,3.321,+0.09/-0.09,3.2139099999999998e-15,1.06199e-16,7.622699999999999e-13,2.57936e-14,-999.0,3.3934600000000005e-15,1.12002e-15,-999.0,3.05704e-15,8.78144e-16,-999.0
1371,03:53:20.814,-00:39:26.147,1.16e+21,0.11800000000000001,+0.26/-0.20,3.8294699999999993e-14,4.9095799999999996e-15,7.43184e-15,2.12474e-15,-999.0,1.04041e-14,2.73052e-15,-999.0,3.47597e-14,6.2906599999999996e-15,-999.0
1372,03:53:24.414,-00:45:05.029,1.17e+21,0.8,-999/-999,7.39636e-15,1.7412299999999999e-15,5.66994e-15,2.21857e-15,-999.0,3.7674e-15,1.7189800000000002e-15,-999.0,8.70415e-15,3.0642099999999998e-15,-999.0
1373,03:52:41.748,-00:34:21.095,1.1e+21,0.8440000000000001,+0.21/-0.16,2.94306e-14,3.077e-15,2.75176e-14,4.55022e-15,-999.0,1.7900299999999998e-14,3.46903e-15,-999.0,2.86006e-14,5.2400199999999995e-15,-999.0
1374,03:53:13.760,-00:36:32.545,1.15e+21,0.8,-999/-999,8.29787e-15,1.88807e-15,4.05926e-15,2.05558e-15,-999.0,9.67567e-15,2.9636399999999998e-15,-999.0,5.0417e-15,2.55308e-15,-999.0
1375,03:52:32.280,-00:34:53.989,1.09e+21,0.006999999999999999,+0.34/-0.24,3.3237e-14,5.31726e-15,3.77847e-15,1.6360399999999999e-15,-999.0,9.5065e-15,2.87406e-15,-999.0,2.9880400000000005e-14,6.69157e-15,-999.0
1376,03:53:27.602,-00:43:18.418,1.17e+21,0.39,+0.41/-0.27,1.54237e-14,2.9764e-15,4.65483e-15,1.86271e-15,-999.0,6.454899999999999e-15,2.25598e-15,-999.0,1.43917e-14,4.08286e-15,-999.0
1377,03:52:17.714,-00:50:07.227,1.08e+21,0.484,+0.32/-0.23,2.07035e-14,3.21192e-15,4.21834e-15,1.73047e-15,-999.0,1.32162e-14,3.1884799999999997e-15,-999.0,1.9530900000000002e-14,4.71192e-15,-999.0
1378,03:53:29.477,-00:43:28.209,1.18e+21,1.025,+0.40/-0.27,1.12189e-14,1.92205e-15,2.59801e-15,1.69607e-15,-999.0,1.89144e-14,4.19847e-15,-999.0,1.11277e-14,3.6329300000000004e-15,-999.0
1379,03:53:30.386,-00:46:55.651,1.18e+21,0.653,+0.21/-0.16,4.0744800000000005e-14,4.33941e-15,1.75946e-14,3.80518e-15,-999.0,2.73633e-14,4.73596e-15,-999.0,3.89347e-14,6.73869e-15,-999.0
1380,03:53:31.616,-00:48:26.859,1.18e+21,1.1740000000000002,+0.14/-0.12,5.72311e-14,4.02435e-15,8.80352e-14,1.01591e-14,-999.0,6.7371e-14,7.774460000000001e-15,-999.0,5.754500000000001e-14,7.88853e-15,-999.0
1381,03:53:33.090,-00:39:17.608,1.17e+21,0.99,+0.11/-0.10,9.66144e-14,5.70133e-15,1.56518e-13,1.27619e-14,-999.0,4.29837e-14,5.9563699999999994e-15,-999.0,9.56003e-14,1.0291e-14,-999.0
1382,03:53:20.471,-00:52:57.307,1.18e+21,0.986,+0.13/-0.11,5.7047e-14,3.88075e-15,5.14977e-14,6.31522e-15,-999.0,5.84083e-14,6.15581e-15,-999.0,5.64294e-14,6.9200000000000004e-15,-999.0
1383,03:53:21.446,-00:34:27.760,1.15e+21,0.8140000000000001,+0.13/-0.12,6.46779e-14,4.739e-15,4.86301e-14,6.25875e-15,-999.0,4.5400699999999995e-14,5.56513e-15,-999.0,6.29107e-14,7.71146e-15,-999.0
1384,22:05:01.437,+00:31:20.892,4.64e+20,0.8,-999/-999,2.1778200000000002e-14,7.93408e-15,2.0976900000000002e-14,1.01768e-14,-999.0,5.42207e-15,5.84277e-15,-999.0,2.4230200000000003e-14,1.5233e-14,-999.0
1385,22:05:04.026,+00:31:43.417,4.64e+20,0.8,-999/-999,3.30964e-14,9.39136e-15,2.60779e-14,1.1064e-14,-999.0,6.7385900000000005e-15,6.4738399999999995e-15,-999.0,5.0195e-14,2.1296000000000002e-14,-999.0
1386,22:05:03.590,+00:28:11.078,4.66e+20,0.8,-999/-999,2.79971e-14,8.749079999999999e-15,2.42877e-14,1.09307e-14,-999.0,2.50638e-14,1.25373e-14,-999.0,9.33794e-15,9.33794e-15,-999.0
1387,22:05:10.011,+00:34:07.998,4.62e+20,0.109,+0.47/-0.30,5.0929e-14,1.7311e-14,1.7209200000000002e-14,-1.16873e-11,1.93033e-11,1.39804e-14,9.502750000000001e-15,-999.0,6.92717e-14,2.73067e-14,-999.0
1388,22:04:22.022,+00:31:28.598,4.61e+20,0.8,-999/-999,1.90889e-14,7.44142e-15,1.65277e-14,9.11823e-15,-999.0,1.06952e-14,-1.66592e-11,5.99658e-11,3.18807e-14,1.75884e-14,-999.0
1389,22:04:45.346,+00:39:34.094,4.57e+20,0.8,-999/-999,2.0551699999999998e-14,7.75536e-15,2.36911e-14,1.10691e-14,-999.0,1.53685e-14,1.0114e-14,-999.0,3.4379900000000006e-14,-2.59079e-11,5.94341e-11
1390,22:04:22.034,+00:26:58.967,4.62e+20,0.8,-999/-999,2.33668e-14,8.25282e-15,6.7503500000000005e-15,5.856089999999999e-15,-999.0,1.74592e-14,1.06931e-14,-999.0,3.9041e-14,1.9588e-14,-999.0
1391,22:04:23.123,+00:22:50.328,4.63e+20,0.8,-999/-999,2.41024e-14,9.06472e-15,2.0896700000000002e-14,1.1311e-14,-999.0,9.00072e-15,8.529290000000001e-15,-999.0,2.68235e-14,1.78535e-14,-999.0
1392,22:05:32.296,+00:37:37.340,4.59e+20,2.12,+0.44/-0.28,2.41123e-14,3.04256e-15,4.0615900000000004e-13,5.34874e-14,-999.0,6.663769999999999e-14,-5.03961e-11,1.48728e-11,3.08368e-14,1.46501e-14,-999.0
1546,03:53:15.508,+00:00:16.008,1.12e+21,0.8,-999/-999,4.50818e-15,1.2634399999999999e-15,4.6265099999999995e-15,1.9123799999999997e-15,-999.0,8.38822e-16,7.882810000000001e-16,-999.0,5.84745e-15,2.41705e-15,-999.0
1394,03:53:21.315,-00:00:16.100,1.12e+21,1.107,+0.45/-0.29,3.11089e-15,5.8967999999999995e-16,5.61071e-15,1.50832e-15,-999.0,2.1608e-15,8.44368e-16,-999.0,3.1115500000000002e-15,1.14626e-15,-999.0
1395,03:53:16.416,+00:01:26.733,1.12e+21,0.8,-999/-999,3.2026200000000004e-15,7.8486299999999995e-16,3.2839099999999997e-16,3.7107099999999995e-16,-999.0,2.0847100000000003e-15,8.795689999999999e-16,-999.0,5.80923e-15,1.7585999999999998e-15,-999.0
1396,03:53:16.320,-00:00:43.803,1.12e+21,0.8,-999/-999,2.67045e-15,7.274339999999999e-16,2.2596900000000002e-15,9.91826e-16,-999.0,1.7078099999999998e-15,8.37647e-16,-999.0,2.37993e-15,1.16731e-15,-999.0
1397,03:53:15.838,+00:01:51.583,1.12e+21,0.8,-999/-999,2.87145e-15,7.657199999999999e-16,8.83831e-16,6.58338e-16,-999.0,1.336e-15,7.4636e-16,-999.0,5.21193e-15,1.7678799999999998e-15,-999.0
1398,03:53:20.218,-00:01:31.127,1.12e+21,0.629,+0.33/-0.23,7.208050000000001e-15,1.1588499999999999e-15,3.11689e-15,1.0236800000000001e-15,-999.0,4.53291e-15,1.1897399999999999e-15,-999.0,6.87432e-15,1.7573399999999999e-15,-999.0
1399,03:53:09.837,+00:01:23.472,1.11e+21,0.8,-999/-999,4.5214399999999996e-15,8.97794e-16,3.23459e-15,1.16622e-15,-999.0,3.79003e-15,1.18534e-15,-999.0,3.52481e-15,1.36855e-15,-999.0
1578,03:53:11.361,-00:01:21.510,1.11e+21,0.8,-999/-999,3.76882e-15,9.551e-16,1.3032e-15,8.506219999999999e-16,-999.0,3.26565e-15,1.2921699999999999e-15,-999.0,4.5554499999999995e-15,1.80253e-15,-999.0
1401,03:53:25.702,+00:02:21.391,1.12e+21,1.7409999999999999,+0.22/-0.17,4.74304e-15,4.0319500000000004e-16,2.47594e-14,3.0001999999999997e-15,-999.0,1.20274e-14,1.6799600000000002e-15,-999.0,5.01656e-15,1.14331e-15,-999.0
1402,03:53:26.841,+00:01:03.317,1.12e+21,0.8,-999/-999,2.4139299999999998e-15,7.082910000000001e-16,9.08022e-16,6.3933e-16,-999.0,1.441e-15,7.972929999999999e-16,-999.0,3.73068e-15,1.51509e-15,-999.0
1403,03:53:26.477,+00:01:33.341,1.12e+21,0.8,-999/-999,2.67811e-15,7.274339999999999e-16,1.9227399999999998e-15,9.02838e-16,-999.0,7.475349999999999e-16,5.583009999999999e-16,-999.0,4.16474e-15,1.5041700000000001e-15,-999.0
1404,03:53:24.507,+00:02:37.733,1.12e+21,0.8,-999/-999,2.47136e-15,7.274339999999999e-16,2.22945e-15,1.04453e-15,-999.0,6.06491e-16,5.073680000000001e-16,-999.0,3.38016e-15,1.41463e-15,-999.0
1405,03:53:04.343,+00:00:29.509,1.11e+21,0.408,+0.28/-0.21,1.0940799999999998e-14,1.56546e-15,2.0413e-15,7.78883e-16,-999.0,6.1353299999999995e-15,1.37774e-15,-999.0,1.02234e-14,2.15608e-15,-999.0
1406,03:53:06.502,-00:01:53.742,1.11e+21,0.8,-999/-999,3.0429500000000003e-15,7.449780000000001e-16,1.7094000000000001e-15,8.587799999999999e-16,-999.0,2.49277e-15,9.78325e-16,-999.0,3.0427900000000003e-15,1.25555e-15,-999.0
1407,03:53:29.636,-00:01:09.205,1.13e+21,0.507,+0.12/-0.11,3.28068e-14,2.21525e-15,7.69078e-15,1.32996e-15,-999.0,2.08965e-14,2.21893e-15,-999.0,3.0981099999999995e-14,3.25117e-15,-999.0
1408,03:53:07.955,-00:02:37.070,1.11e+21,0.8,-999/-999,2.92834e-15,7.449780000000001e-16,2.09456e-15,9.395049999999999e-16,-999.0,8.18271e-16,5.58428e-16,-999.0,4.56637e-15,1.5579700000000001e-15,-999.0
1409,03:53:28.872,+00:02:54.739,1.13e+21,0.828,+0.35/-0.25,5.60011e-15,9.098319999999999e-16,3.85625e-15,1.18125e-15,-999.0,4.4268500000000005e-15,1.1828400000000001e-15,-999.0,5.4472e-15,1.54906e-15,-999.0
1410,03:53:22.632,-00:03:08.287,1.12e+21,0.8,-999/-999,2.39479e-15,6.89148e-16,1.58839e-15,8.69144e-16,-999.0,2.88162e-16,3.44305e-16,-999.0,4.41752e-15,1.6188300000000001e-15,-999.0
1411,03:53:04.500,+00:03:15.372,1.11e+21,-0.508,+0.18/-0.15,5.1138599999999997e-14,4.45528e-15,6.0434999999999995e-16,3.42951e-16,-999.0,9.819939999999999e-15,1.66772e-15,-999.0,4.3562800000000006e-14,4.5215499999999995e-15,-999.0
1412,03:53:22.755,+00:04:13.990,1.12e+21,-0.032,+0.19/-0.16,2.747e-14,2.78883e-15,2.01841e-15,6.57481e-16,-999.0,8.599930000000001e-15,1.54634e-15,-999.0,2.4547900000000003e-14,3.2639899999999996e-15,-999.0
1413,03:53:17.744,+00:04:22.291,1.12e+21,1.9040000000000001,+0.06/-0.06,3.0364599999999995e-14,7.65358e-16,2.3735900000000004e-13,7.79895e-15,-999.0,8.96643e-14,3.83217e-15,-999.0,3.27351e-14,2.39058e-15,-999.0
1414,03:53:33.711,-00:00:01.260,1.13e+21,0.667,+0.20/-0.16,1.3037799999999999e-14,1.35926e-15,5.7239e-15,1.2144e-15,-999.0,8.98569e-15,1.51438e-15,-999.0,1.2478e-14,2.1086600000000002e-15,-999.0
1415,03:53:14.149,+00:04:40.063,1.12e+21,0.6920000000000001,+0.12/-0.10,3.02053e-14,1.9473299999999996e-15,1.3822700000000001e-14,1.84135e-15,-999.0,2.16423e-14,2.2120100000000002e-15,-999.0,2.90248e-14,3.09276e-15,-999.0
1416,03:53:35.153,+00:01:38.085,1.13e+21,0.4,+0.29/-0.22,1.03619e-14,1.52381e-15,2.36937e-15,8.329460000000001e-16,-999.0,5.24966e-15,1.25017e-15,-999.0,9.67929e-15,2.11408e-15,-999.0
1417,03:53:01.114,-00:02:09.066,1.1e+21,1.004,+0.31/-0.23,5.1826999999999996e-15,7.5888e-16,6.76383e-15,1.50282e-15,-999.0,3.8264e-15,1.0462199999999999e-15,-999.0,5.13068e-15,1.40284e-15,-999.0
